Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
317504,"Mistress of the Empire (The Empire Trilogy, #3)",Raymond E. Feist,"Feist, Raymond E.",Janny Wurts,"=""0553561189""","=""9780553561180""",4,4.35,Bantam Doubleday Dell Publishing Company Inc.,Mass Market Paperback,676,1993,1992,,2011/10/31,fantasy,fantasy (#114),read,,,,1,0
13815,"Servant of the Empire (The Empire Trilogy, #2)",Raymond E. Feist,"Feist, Raymond E.",Janny Wurts,"=""0586203818""","=""9780586203811""",3,4.32,Grafton,Paperback,827,1990,1990,,2011/10/31,fantasy,fantasy (#113),read,,,,1,0
589979,"Daughter of the Empire (The Empire Trilogy, #1)",Raymond E. Feist,"Feist, Raymond E.",Janny Wurts,"=""055327211X""","=""9780553272116""",3,4.29,Spectra,Mass Market Paperback,421,1988,1987,,2011/10/31,fantasy,fantasy (#111),read,,,,1,0
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,"=""0439861365""","=""9780439861366""",3,3.91,Scholastic Inc,Paperback,224,1995,1954,,2011/10/31,fantasy,fantasy (#80),read,,,,1,0
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""006112527X""","=""9780061125270""",2,4.09,HarperCollins,Hardcover,248,2006,1952,,2011/10/31,fantasy,fantasy (#81),read,,,,1,0
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen","=""""","=""""",3,4.24,HarperCollins Publishers,Paperback,206,2005,1950,,2011/10/31,fantasy,fantasy (#82),read,,,,1,0
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",3,3.98,HarperCollins Publishers,Hardcover,240,2005,1951,,2011/10/31,fantasy,fantasy (#84),read,,,,1,0
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""""","=""""",3,3.95,HarperCollins,Paperback,243,2008,1953,,2011/10/31,fantasy,fantasy (#82),read,,,,1,0
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,"=""0007202326""","=""9780007202324""",2,4.01,HarperCollins Publishers,Paperback,288,2005,1956,,2011/10/31,fantasy,fantasy (#83),read,,,,1,0
65605,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",2,4.05,HarperCollins Narnia,Mass Market Paperback,221,2005,1955,,2011/10/31,fantasy,fantasy (#85),read,,,,1,0
11127,"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""0066238501""","=""9780066238500""",3,4.28,HarperCollins,Paperback,767,2014,1956,,2011/10/31,fantasy,fantasy (#86),read,,,,1,0
2136943,"American Gods / Anansi Boys: Coffret, 2 volumes",Neil Gaiman,"Gaiman, Neil",Michel Pagel,"=""2846261180""","=""9782846261180""",2,4.32,Au Diable Vauvert,Paperback,1181,2006,2012,,2011/10/31,"fiction, fantasy","fiction (#32), fantasy (#78)",read,,,,1,0
2744,Anansi Boys,Neil Gaiman,"Gaiman, Neil",,"=""0060515198""","=""9780060515195""",3,4.04,HarperCollins HarperTorch,Mass Market Paperback,387,2006,2005,,2011/10/31,"fiction, fantasy","fiction (#33), fantasy (#79)",read,,,,1,0
11357844,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""0241953189""","=""9780241953181""",2,4.01,Penguin,Paperback,440,2011,1992,,2011/10/31,science-fiction,science-fiction (#40),read,,,,1,0
7155984,Painless,Derek Ciccone,"Ciccone, Derek",,"=""160844094X""","=""9781608440948""",3,3.60,"Dog Ear Publishing, LLC",Paperback,308,2009,2009,,2011/10/31,fiction,fiction (#27),read,,,,1,0
5060378,The Girl Who Played with Fire (Millennium #2),Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",1,4.26,Alfred A. Knopf,Hardcover,503,2009,2006,,2011/10/31,fiction,fiction (#29),read,,,,1,0
9678413,Dreamer's Cat,Stephen Leather,"Leather, Stephen",,"=""""","=""""",3,3.59,,Kindle Edition,201,,2010,,2011/10/31,fiction,fiction (#31),read,,,,1,0
9758188,"The Savant (Imperium: Mech, #2)",B.V. Larson,"Larson, B.V.",,"=""""","=""""",1,3.72,B. V. Larson,Nook,0,2010,2010,,2011/10/31,science-fiction,science-fiction (#39),read,,,,1,0
22875,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0345418476""","=""9780345418470""",2,4.00,Del Rey,Paperback,496,1997,1982,,2011/10/31,fantasy,fantasy (#73),read,,,,1,0
228990,"The Illearth War (The Chronicles of Thomas Covenant the Unbeliever, #2)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""""","=""""",1,4.02,Del Rey,Mass Market Paperback,527,1989,1978,,2011/10/31,fantasy,fantasy (#74),read,,,,1,0
687215,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, #3)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0345348672""","=""9780345348678""",2,4.04,Del Rey,Mass Market Paperback,480,1987,1978,,2011/10/31,fantasy,fantasy (#75),read,,,,1,0
228991,The Second Chronicles of Thomas Covenant (The Second Chronicles of Thomas Covenant #1-3),Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""000647330X""","=""9780006473305""",2,4.02,HarperCollins Publishers,Paperback,1245,1994,1983,,2011/10/31,fantasy,fantasy (#76),read,,,,1,0
179033,"The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0006473296""","=""9780006473299""",3,3.81,Fontana,Paperback,1160,1993,1977,,2011/10/31,fantasy,fantasy (#77),read,,,,1,0
50091,"The Complete Robot (Robot, #0.3)",Isaac Asimov,"Asimov, Isaac",,"=""0586057242""","=""9780586057247""",5,4.33,Voyager/HarperCollins,Mass Market Paperback,688,1995,1982,,2011/10/31,science-fiction,science-fiction (#38),read,,,,1,0
91981,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",Tad Williams,"Williams, Tad",,"=""0756402697""","=""9780756402693""",3,3.97,DAW,Paperback,672,2005,1988,,2011/10/31,fantasy,fantasy (#70),read,,,,1,0
28689,"Stone of Farewell (Memory, Sorrow, and Thorn, #2)",Tad Williams,"Williams, Tad",,"=""0756402972""","=""9780756402976""",3,4.10,DAW,Paperback,608,2005,1990,,2011/10/31,fantasy,fantasy (#71),read,,,,1,0
28691,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",Tad Williams,"Williams, Tad",,"=""0756402980""","=""9780756402983""",2,4.21,DAW,Paperback,1083,2005,1993,,2011/10/31,fantasy,fantasy (#72),read,,,,1,0
2213661,The Graveyard Book,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0060530928""","=""9780060530921""",2,4.16,HarperCollins,Hardcover,312,2008,2008,,2011/10/31,fiction,fiction (#26),read,,,,1,0
55400,"Blood Follows (The Tales of Bauchelain and Korbal Broach, #1)",Steven Erikson,"Erikson, Steven",,"=""159780004X""","=""9781597800044""",2,3.82,Night Shade,Hardcover,121,2005,2002,,2011/10/31,fantasy,fantasy (#68),read,,,,1,0
458394,"Night of Knives (Novels of the Malazan Empire, #1)",Ian C. Esslemont,"Esslemont, Ian C.",,"=""0593057813""","=""9780593057810""",1,3.82,Bantam Press,Hardcover,304,2007,2004,,2011/10/31,fantasy,fantasy (#69),read,,,,1,0
771,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""0375708111""","=""9780375708114""",4,4.10,Vintage Books USA,Paperback,425,2000,1999,,2011/10/31,popular-science,popular-science (#9),read,,,,1,0
530944,A for Andromeda (The Story-Tellers),Fred Hoyle,"Hoyle, Fred",John Elliot,"=""0285635883""","=""9780285635883""",4,3.57,Souvenir Press,Paperback,176,2012,1962,,2011/10/31,science-fiction,science-fiction (#58),read,,,,1,0
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""9780345457691""",3,4.04,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,,2011/10/31,science-fiction,science-fiction (#37),read,,,,1,0
932065,"Metal Swarm (The Saga of Seven Suns, #6)",Kevin J. Anderson,"Anderson, Kevin J.",,"=""0743275438""","=""9780743275439""",4,3.93,Simon & Schuster,Paperback,684,2007,2007,,2011/10/31,science-fiction,science-fiction (#57),read,,,,1,0
103101,"Of Fire and Night (The Saga of Seven Suns, #5)",Kevin J. Anderson,"Anderson, Kevin J.",,"=""0446577189""","=""9780446577182""",4,3.96,Aspect,Hardcover,526,2006,2006,,2011/10/31,science-fiction,science-fiction (#56),read,,,,1,0
265288,"Horizon Storms (The Saga of Seven Suns, #3)",Kevin J. Anderson,"Anderson, Kevin J.",,"=""0446610593""","=""9780446610599""",3,3.90,Aspect,Mass Market Paperback,672,2005,2004,,2011/10/31,science-fiction,science-fiction (#55),read,,,,1,0
103103,"Scattered Suns (The Saga of Seven Suns, #4)",Kevin J. Anderson,"Anderson, Kevin J.",,"=""0446615242""","=""9780446615242""",4,3.91,Aspect,Paperback,710,2006,2005,,2011/10/31,science-fiction,science-fiction (#79),read,,,,1,0
2310896,"The Ashes of Worlds (The Saga of Seven Suns, #7)",Kevin J. Anderson,"Anderson, Kevin J.",,"=""0316007579""","=""9780316007573""",3,3.99,Orbit,Hardcover,491,2008,2008,,2011/10/31,science-fiction,science-fiction (#64),read,,,,1,0
117,Heretics of Dune (Dune #5),Frank Herbert,"Herbert, Frank",,"=""0441328008""","=""9780441328000""",3,3.85,Ace Books,Mass Market Paperback,471,1987,1984,,2011/10/31,science-fiction,science-fiction (#9),read,,,,1,0
42432,God Emperor of Dune (Dune #4),Frank Herbert,"Herbert, Frank",,"=""0575075066""","=""9780575075061""",3,3.88,Victor Gollancz,Paperback,454,2003,1981,,2011/10/31,science-fiction,science-fiction (#10),read,,,,1,0
89187,"Revelation Space (Revelation Space, #1)",Alastair Reynolds,"Reynolds, Alastair",,"=""0441009425""","=""9780441009428""",5,3.99,Ace Books,Mass Market Paperback,585,2002,2000,,2011/10/31,science-fiction,science-fiction (#1),read,,,,1,0
12009,The Algebraist,Iain M. Banks,"Banks, Iain M.",,"=""1597800449""","=""9781597800440""",4,4.04,Night Shade Books,Paperback,434,2006,2004,,2011/10/31,science-fiction,science-fiction (#3),read,,,,1,0
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.",,"=""185723135X""","=""9781857231359""",4,4.16,Orbit Books,Paperback,411,1992,1990,,2011/10/31,science-fiction,science-fiction (#4),read,,,,1,0
18630,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,"=""0061053562""","=""9780061053566""",5,4.28,HarperCollins,Paperback,293,1997,1988,,2011/10/31,science-fiction,science-fiction (#5),read,,,,1,0
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""1857231384""","=""9781857231380""",4,3.85,Orbit,Paperback,467,1988,1987,,2011/10/31,science-fiction,science-fiction (#6),read,,,,1,0
7083,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",,"=""1857988132""","=""9781857988130""",3,4.09,Gollancz,Paperback,169,1999,1968,,2011/10/31,science-fiction,science-fiction (#7),read,,,,1,0
179744,The Emperor's New Mind,Roger Penrose,"Penrose, Roger",,"=""0192861980""","=""9780192861986""",5,3.91,Oxford University Press,Paperback,602,1999,1989,,2011/10/31,popular-science,popular-science (#1),read,,,,1,0
32276,The Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,"Sagan, Carl",,"=""0345346297""","=""9780345346292""",4,4.19,Ballantine Books,Paperback,271,1986,1977,,2011/10/31,popular-science,popular-science (#2),read,,,,1,0
55030,Cosmos,Carl Sagan,"Sagan, Carl",,"=""0375508325""","=""9780375508325""",4,4.40,Random House,Mass Market Paperback,384,2002,1980,,2011/10/31,popular-science,popular-science (#3),read,,,,1,0
1166599,"The Gathering Storm (The Wheel of Time, #12)",Robert Jordan,"Jordan, Robert",Brandon Sanderson,"=""0765302306""","=""9780765302304""",3,4.43,Tor Books,Hardcover,824,2009,2009,,2011/10/31,fantasy,fantasy (#55),read,,,,1,0
113435,"Crossroads of Twilight (The Wheel of Time, #10)",Robert Jordan,"Jordan, Robert",,"=""0312864590""","=""9780312864590""",1,3.78,Tor Fantasy,Hardcover,704,2003,2003,,2011/10/31,fantasy,fantasy (#1),read,,,,1,0
13888,"Knife of Dreams (The Wheel of Time, #11)",Robert Jordan,"Jordan, Robert",,"=""0812577566""","=""9780812577563""",1,4.20,Tom Doherty Associates,Mass Market Paperback,860,2006,2005,,2011/10/31,fantasy,fantasy (#2),read,,,,1,0
13891,"Winter's Heart (The Wheel of Time, #9)",Robert Jordan,"Jordan, Robert",,"=""081257558X""","=""9780812575583""",1,3.97,Tor Fantasy,Mass Market Paperback,780,2002,2000,,2011/10/31,fantasy,fantasy (#3),read,,,,1,0
140974,"The Path of Daggers (The Wheel of Time, #8)",Robert Jordan,"Jordan, Robert",,"=""0812550293""","=""9780812550290""",1,3.93,Tor Books,Mass Market Paperback,685,1999,1998,,2011/10/31,fantasy,fantasy (#4),read,,,,1,0
13890,"A Crown of Swords (The Wheel of Time, #7)",Robert Jordan,"Jordan, Robert",,"=""0812550285""","=""9780812550283""",1,4.07,Tor Books,Mass Market Paperback,880,1997,1996,,2011/10/31,fantasy,fantasy (#5),read,,,,1,0
13895,"The Fires of Heaven (The Wheel of Time, #5)",Robert Jordan,"Jordan, Robert",,"=""1857232097""","=""9781857232097""",1,4.20,Orbit,Paperback,912,1994,1993,,2011/10/31,fantasy,fantasy (#6),read,,,,1,0
9539,"The Shadow Rising (The Wheel of Time, #4)",Robert Jordan,"Jordan, Robert",,"=""0812513738""","=""9780812513738""",1,4.28,Tom Doherty Tor Fantasy,Mass Market Paperback,1007,1993,1992,,2011/10/31,fantasy,fantasy (#8),read,,,,1,0
34897,"The Dragon Reborn (The Wheel of Time, #3)",Robert Jordan,"Jordan, Robert",,"=""0765305119""","=""9780765305114""",3,4.28,Tor Fantasy,Mass Market Paperback,624,2002,1991,,2011/10/31,fantasy,fantasy (#9),read,,,,1,0
233649,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,"=""0812517725""","=""9780812517729""",3,4.27,Tor,Mass Market Paperback,705,1991,1990,,2011/10/31,fantasy,fantasy (#10),read,,,,1,0
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",4,4.19,Tor Books,Mass Market Paperback,800,1990,1990,,2011/10/31,fantasy,fantasy (#11),read,,,,1,0
105,Chapterhouse: Dune (Dune #6),Frank Herbert,"Herbert, Frank",,"=""""","=""""",2,3.87,Ace Books,Mass Market Paperback,436,1987,1985,,2011/10/31,science-fiction,science-fiction (#8),read,,,,1,0
112,Children of Dune (Dune #3),Frank Herbert,"Herbert, Frank",,"=""""","=""""",2,3.96,Ace Books,Mass Market Paperback,408,1987,1976,,2011/10/31,science-fiction,science-fiction (#11),read,,,,1,0
234225,"Dune (Dune, #1)",Frank Herbert,"Herbert, Frank",,"=""0340839937""","=""9780340839935""",4,4.28,Hodder,Paperback,604,2006,1965,,2011/10/31,science-fiction,science-fiction (#13),read,,,,1,0
106,Dune Messiah (Dune #2),Frank Herbert,"Herbert, Frank",,"=""0441172695""","=""9780441172696""",3,3.89,Ace Books,Mass Market Paperback,331,1987,1969,,2011/10/31,science-fiction,science-fiction (#12),read,,,,1,0
6319,The BFG,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141311371""","=""9780141311371""",4,4.23,Puffin Books,Paperback,199,2001,1982,,2011/10/31,,,read,,,,1,0
6689,James and the Giant Peach,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0375814248""","=""9780375814242""",5,4.04,Alfred A. Knopf ,Hardcover,176,2002,1961,,2011/10/31,,,read,,,,1,0
74556,"Boy and Going Solo (Roald Dahl's Autobiography, #1-2)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""014131141X""","=""9780141311418""",3,4.27,Puffin,Paperback,400,2001,1984,,2011/10/31,,,read,,,,1,0
44521,Kiss Kiss,Roald Dahl,"Dahl, Roald",,"=""0140018328""","=""9780140018325""",3,4.06,Penguin Books,Paperback,233,1987,1959,,2011/10/31,,,read,,,,1,0
130105,The Collected Short Stories of Roald Dahl,Roald Dahl,"Dahl, Roald",,"=""""","=""""",3,4.39,Penguin Books,Hardcover,768,1992,2006,,2011/10/31,,,read,,,,1,0
44516,Switch Bitch,Roald Dahl,"Dahl, Roald",,"=""""","=""""",3,3.93,Penguin Books,Paperback,140,1987,1974,,2011/10/31,,,read,,,,1,0
394689,Tales of the Unexpected,Roald Dahl,"Dahl, Roald",,"=""0679729895""","=""9780679729891""",4,4.17,Random House Vintage Books,Paperback,471,1990,1979,,2011/10/31,,,read,,,,1,0
6694,The Giraffe and the Pelly and Me,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0140568190""","=""9780140568196""",3,3.84,Puffin,Paperback,32,2001,1985,,2011/10/31,,,read,,,,1,0
194755,Esio Trot,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0224064924""","=""9780224064927""",3,3.74,Jonathan Cape Children's Books,Paperback,80,2003,1990,,2011/10/31,,,read,,,,1,0
74532,George's Marvellous Medicine,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0224064908""","=""9780224064903""",2,4.02,Jonathan Cape,Hardcover,120,2003,1981,,2011/10/31,,,read,,,,1,0
6667,"Boy: Tales of Childhood (Roald Dahl's Autobiography, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141311401""","=""9780141311401""",3,4.07,Puffin Books,Paperback,176,2001,1984,,2011/10/31,,,read,,,,1,0
